,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology
761,6,4237,122,1,2,7,1264,799,1,4,1
5516,5,3141,812,1,0,7,731,239,2,8,19
3615,6,2478,1035,3,0,7,760,138,1,4,22
1262,5,1594,2612,1,2,1,365,654,2,7,1
5142,6,1035,260,1,0,7,205,1211,1,7,30
1110,10,2962,2127,10,2,2,355,1245,3,4,15
2394,18,1801,2620,6,4,8,29,1252,4,3,9
4320,7,383,88,1,0,7,649,1257,2,7,8
2437,13,310,924,8,1,2,1057,1134,2,5,1
596,5,1744,973,3,0,2,327,212,4,6,34
3754,14,4408,734,4,3,4,139,1353,2,15,1
4963,6,3114,687,1,0,7,122,1171,2,6,1
4031,8,3623,680,1,2,0,168,1348,2,11,13
3044,5,3064,1005,3,0,1,588,1383,3,2,15
467,5,873,631,3,0,7,542,1319,1,2,15
3677,5,3907,226,1,0,7,119,1197,3,6,8
2897,5,748,392,3,1,7,583,302,3,5,23
1330,6,2845,1962,1,0,1,1323,95,4,12,15
4725,8,4195,1511,1,3,7,677,958,2,5,8
1460,6,1659,1053,1,2,7,1073,221,4,10,16
3981,13,3957,577,1,0,4,490,1381,3,7,27
5343,16,1561,2703,5,0,6,610,904,3,7,4
1305,6,3618,1930,2,0,2,1295,184,2,6,32
873,5,3026,196,2,0,1,338,1287,0,1,1
14,17,1309,1945,5,2,12,443,276,3,4,34
2552,13,2349,2687,3,7,5,338,1287,3,4,0
4227,6,1894,627,2,2,7,940,1384,2,12,4
3877,7,3902,1007,1,0,7,481,1173,2,8,8
688,13,1406,1621,3,0,7,28,1246,3,4,0
1510,9,74,569,2,1,7,1305,686,3,10,25
2649,5,4143,53,3,4,7,575,812,2,16,13
1672,6,4387,677,2,0,7,96,1398,2,12,1
5958,5,3112,66,0,2,7,852,1135,1,5,1
281,8,1466,601,1,0,7,6,948,2,12,1
4001,5,3156,900,1,1,7,1176,122,3,13,8
5935,10,298,2410,4,0,1,1144,68,2,3,15
2839,6,4361,230,3,3,1,356,1118,1,11,1
4730,6,319,1611,1,9,1,678,785,3,11,8
5279,8,209,2304,3,0,7,398,342,2,6,13
2719,5,3337,696,1,0,7,576,383,3,19,0
3977,5,444,89,2,0,7,490,1381,1,9,1
1517,5,853,125,1,2,1,590,923,1,19,1
5265,6,806,1596,1,0,1,390,523,3,9,15
3776,9,1871,1127,1,0,3,152,234,1,15,1
4334,6,1444,836,1,0,7,247,898,3,7,15
1469,26,1678,2729,13,4,18,914,856,0,5,28
4025,9,1077,406,2,1,7,499,108,0,12,1
2509,15,1341,2260,7,0,4,336,1300,1,6,1
6101,7,2581,952,1,5,7,312,1272,1,8,16
4180,7,2074,440,1,0,7,646,1154,4,6,30
1870,9,4363,1242,2,0,7,494,824,2,10,1
6143,7,4371,376,1,0,7,1103,1323,2,7,8
184,13,2963,2574,4,4,4,492,443,2,9,1
1917,8,1058,2205,3,0,1,1,1012,1,13,1
1867,5,2151,451,1,0,7,491,37,2,4,6
6031,7,2281,851,1,0,1,1085,956,3,3,1
5121,7,1105,1045,1,15,7,957,317,2,7,15
2323,7,3771,1363,1,0,1,872,1253,3,10,34
3369,9,3043,2142,1,0,7,17,650,1,4,35
461,6,4301,831,3,1,1,1031,314,1,6,6
1993,12,710,753,5,6,0,524,977,3,11,10
3370,8,3125,2472,2,0,1,18,711,1,4,1
651,7,3771,1363,1,0,1,872,1253,3,10,34
4642,6,694,142,2,0,7,412,1045,0,8,21
3328,5,2423,54,2,1,7,1310,258,0,10,32
1081,6,563,1704,3,5,7,892,192,2,12,1
5652,5,3867,157,0,4,7,410,1292,3,14,36
292,104,3947,2812,11,12,51,289,1155,0,4,1
4327,5,2008,1564,2,3,7,537,491,3,3,27
5659,6,3808,1773,1,0,7,413,111,0,8,1
1609,9,2791,178,4,0,3,919,1277,1,6,1
6037,9,3023,939,2,0,2,1154,710,2,5,1
1053,5,391,249,1,0,7,66,1293,3,4,1
1541,6,2533,932,4,2,7,91,528,2,4,1
3,7,3679,138,3,0,0,438,272,2,10,4
2951,5,708,172,1,0,7,1293,229,2,5,0
3712,5,1773,2081,2,0,7,133,1013,2,6,27
803,82,1922,2801,6,7,34,43,1313,1,3,8
2863,12,980,2135,0,1,0,581,1339,2,6,4
3170,6,3455,127,3,0,7,1074,1236,2,14,8
4168,7,129,1116,4,1,1,645,991,2,10,15
800,5,2429,802,5,2,7,886,662,3,22,11
2205,5,1730,1558,2,0,7,321,955,2,13,1
2498,11,1143,2130,2,3,3,1065,1069,3,4,9
3134,26,1678,2729,13,4,18,914,856,0,5,28
4514,8,4100,1622,2,4,2,402,966,3,5,1
5630,5,2301,1169,0,0,0,1056,217,3,6,1
5795,7,3206,178,1,0,1,755,1018,3,9,1
2231,9,1731,640,4,0,1,21,718,2,9,13
4986,7,4400,471,2,0,7,139,1353,2,7,25
1804,41,1781,2735,8,0,10,479,1332,1,8,15
5324,22,1111,2572,6,2,4,995,515,0,6,20
1441,5,1496,1737,7,4,7,588,1383,1,5,13
2258,5,2899,19,1,0,7,870,762,1,17,36
5943,7,4201,98,1,2,7,1147,367,1,7,30
167,5,3559,156,1,0,7,490,1380,1,7,27
5420,5,3297,849,1,0,7,814,1354,1,10,30
5409,6,535,1178,2,1,2,1022,1390,1,10,30
5822,6,2957,1001,1,0,0,686,1102,4,12,8
4887,7,3062,601,2,0,7,78,665,1,11,1
3446,5,2508,2187,2,0,7,60,282,0,13,1
2716,5,4048,1765,2,0,0,65,888,2,11,8
4420,16,2056,2568,4,5,3,1200,1132,4,5,27
470,7,564,189,6,0,7,18,709,1,7,8
1928,8,614,1685,1,0,7,515,697,4,11,4
173,5,723,108,1,7,7,490,1380,3,12,34
3418,7,1354,634,2,0,7,723,1312,1,10,8
5245,5,2544,362,3,0,7,1112,1223,3,2,4
2772,6,2090,999,3,2,7,355,1245,2,9,1
2065,10,472,1289,2,2,1,539,787,2,5,1
3324,7,1392,120,2,0,0,1086,1111,1,9,1
4774,7,1486,1446,2,3,1,1,1014,0,6,1
207,7,247,1607,2,1,7,502,1317,4,6,1
349,10,2800,2361,1,0,7,532,1128,4,8,1
5169,6,577,164,1,0,7,1106,209,3,5,3
1599,9,156,1967,2,0,7,1333,178,1,6,15
1658,15,2388,2230,5,0,7,1086,1111,1,9,1
5616,5,1998,214,2,0,7,406,549,2,11,1
3992,8,2648,2080,2,0,1,221,1351,3,4,15
4785,5,4274,306,2,1,1,7,1331,3,12,1
456,5,2069,197,6,0,7,1028,373,1,11,26
3902,5,3502,599,1,0,7,630,762,4,4,15
5149,7,3182,47,1,1,0,781,1122,1,6,9
3764,8,3511,1865,1,0,1,142,603,2,7,26
1831,12,1856,1229,1,4,2,487,1304,3,10,21
2230,65,3924,2709,7,0,27,866,284,2,5,1
6095,7,2188,1710,1,0,1,310,1310,2,8,14
3506,7,2198,726,1,0,7,80,1075,4,8,18
5731,5,4175,635,0,2,7,1069,693,3,10,36
3597,16,3169,1411,4,0,1,99,745,0,8,1
3028,5,788,946,1,0,7,367,1267,1,6,1
735,5,525,1147,1,3,2,1264,799,3,5,1
2619,11,3166,1752,3,0,2,58,489,3,5,9
3318,7,199,335,3,0,1,922,1113,3,1,1
4065,20,1990,2746,7,1,8,232,213,3,12,4
1390,15,1340,2009,2,0,0,588,1383,3,3,1
6131,8,1519,2405,4,0,7,861,293,2,8,1
4145,6,941,251,1,3,7,388,273,3,15,36
4868,47,2250,2716,7,2,23,67,1094,3,3,8
2365,5,1409,1206,1,0,7,28,1246,3,8,0
2144,5,87,49,2,2,7,542,1319,2,11,1
4666,7,3579,360,1,0,1,667,758,2,9,1
3532,6,1699,558,0,4,7,91,528,0,9,1
1675,8,1551,1486,2,2,1,923,1089,2,8,1
3515,6,2969,306,1,0,7,82,941,1,6,4
1792,7,3401,643,2,2,7,472,817,4,8,36
3085,10,3621,2301,3,0,3,1299,376,2,10,8
796,7,4307,1643,1,0,2,569,918,4,9,8
2815,6,2489,210,2,0,7,1289,1092,3,6,8
1063,9,1814,2550,10,0,3,71,919,2,12,1
3543,5,3532,626,2,1,7,91,528,1,8,1
2608,5,2900,57,1,1,7,338,1287,1,13,16
2116,5,23,165,2,0,7,312,1269,4,9,30
4385,12,3425,2150,4,2,4,791,1041,4,10,16
118,9,2965,2480,6,1,2,478,683,2,6,36
2291,5,233,1697,2,0,1,553,1046,3,19,26
1816,9,1581,407,4,0,1,483,1062,1,10,1
4388,7,1815,775,1,11,7,653,612,2,6,1
848,11,1083,1953,2,0,3,889,352,3,6,1
5762,5,4454,542,1,0,7,429,543,0,8,1
3165,8,273,460,2,0,1,1074,1236,3,10,0
5136,7,83,1042,1,2,1,180,862,2,15,1
3989,16,1525,1987,6,1,1,165,989,4,10,1
1676,6,152,617,7,2,7,923,1089,2,12,13
4850,8,1902,2264,2,0,4,67,1094,2,8,1
1728,11,403,1251,3,0,2,450,1373,2,4,8
4818,13,783,1243,2,0,4,32,1379,2,12,0
1117,11,4103,1364,3,1,7,75,1288,3,5,4
2838,6,1142,1342,1,0,7,356,1118,3,9,15
4323,8,3415,1232,1,1,7,954,473,3,9,1
569,23,591,2113,9,1,9,866,284,2,6,1
115,9,625,1775,4,0,1,477,335,0,6,1
4445,8,2327,2366,2,0,3,264,939,3,2,1
275,12,1673,2014,3,0,4,523,942,2,14,15
235,13,4292,1522,10,1,1,1003,1133,1,11,9
4464,5,1344,1406,1,2,7,1202,984,3,10,1
2581,7,1735,165,3,0,7,338,1287,0,9,1
2176,11,3306,1188,4,1,7,858,804,1,9,15
799,31,2435,2221,3,4,1,570,833,2,12,36
5273,6,1387,279,2,9,7,219,890,3,8,34
3745,7,839,503,1,2,7,139,1353,2,14,16
3281,5,3702,56,2,0,7,919,1277,0,8,1
4341,5,2371,145,2,0,1,791,1041,4,8,2
3605,6,549,1991,1,2,7,104,1060,3,9,15
4909,25,2981,811,8,5,5,90,1165,1,10,1
617,7,2823,124,3,1,7,553,1046,1,7,26
1280,8,2968,2454,2,3,7,367,1267,1,11,6
2880,7,3619,788,5,0,2,1290,542,0,4,32
5549,6,2839,178,1,0,7,1128,1364,2,11,30
1434,13,2660,2248,3,0,7,588,1383,2,2,1
2983,5,2853,278,2,4,7,1321,1178,2,5,0
1856,6,1006,1809,4,0,7,490,1380,4,8,24
1590,7,2255,834,1,0,1,1083,843,1,7,1
1424,15,153,2428,5,0,2,1302,1194,4,8,15
2845,6,2679,1476,4,1,1,1289,1092,4,9,1
1704,5,2363,625,5,3,7,445,1347,4,3,1
2536,5,3015,153,1,0,7,338,1287,2,3,1
1930,7,30,455,8,3,7,1006,415,2,8,1
2410,4,4234,141,3,0,7,331,389,3,8,4
228,33,2319,2720,8,3,5,1000,1074,3,8,11
2026,20,3661,2567,7,1,2,1009,694,3,13,15
6108,6,3129,726,2,4,7,1157,1141,2,11,8
291,5,544,419,1,0,7,289,1155,1,11,1
2387,8,1804,1474,3,1,2,874,884,4,11,1
3316,6,3387,1154,2,0,7,921,895,0,10,1
888,5,3033,2,1,0,7,572,700,1,3,1
3942,7,3942,1430,3,0,7,211,906,1,5,1
3602,7,4118,246,1,3,7,102,350,2,4,1
4567,5,1191,915,1,4,7,273,876,4,4,1
2130,8,1692,2698,4,2,4,16,924,3,7,15
5393,8,63,1487,2,1,7,628,947,2,4,1
5051,11,988,2706,2,0,4,168,1348,3,12,9
1923,10,636,1443,2,1,1,513,1274,3,16,8
3223,4,2569,615,6,7,7,593,965,2,10,9
3524,13,1969,1017,3,2,3,87,590,2,9,1
3128,6,580,78,3,2,1,1303,365,0,8,1
410,88,2726,2748,8,4,45,1022,1389,3,8,6
995,5,119,130,1,0,7,890,1338,2,9,0
910,10,2554,2031,4,0,7,338,1287,0,3,1
2030,7,92,246,5,1,2,531,485,2,5,0
1678,6,3453,489,1,0,7,1087,52,2,8,1
2476,14,1112,670,1,0,3,887,1262,1,2,0
3748,20,1318,1923,3,0,12,1169,1404,2,7,16
2428,6,1962,1465,2,1,1,1264,799,2,8,1
2034,5,912,657,2,2,7,533,1182,2,9,35
3380,5,2669,1101,1,0,7,28,1248,2,10,1
1088,5,1113,922,4,6,7,580,1244,1,19,4
5875,5,2655,328,1,0,7,699,445,1,7,1
1492,6,2472,2321,2,3,7,373,477,2,10,16
5767,12,4245,950,2,6,1,842,911,2,7,8
4183,6,2490,95,1,3,7,397,1185,2,4,8
5759,6,3986,45,0,3,7,677,958,2,8,1
689,7,2126,1811,4,1,1,28,1246,4,12,0
3757,8,3936,725,3,0,7,141,578,2,5,8
3499,8,3565,209,1,3,4,74,1076,2,13,8
1406,20,1980,2533,14,6,6,588,1383,2,3,1
4680,6,2925,636,2,0,7,418,601,1,7,1
5816,8,223,432,1,0,7,845,80,0,7,1
3611,6,2773,236,0,0,7,759,291,3,10,1
992,5,3720,1137,3,0,7,341,727,2,4,1
657,50,1613,2635,5,0,5,28,1246,2,8,8
1009,11,3660,1933,1,0,4,341,727,2,11,1
5668,92,188,2789,12,1,30,416,1168,4,3,16
4617,6,75,93,2,1,7,412,1045,2,7,26
431,6,543,1328,1,1,1,311,449,0,3,1
3388,27,552,2558,2,0,4,32,1379,3,6,8
4212,5,3929,1183,2,1,1,530,580,1,3,1
4279,9,2033,1613,4,4,1,1196,1250,1,4,1
4554,7,2395,656,3,0,7,980,472,3,9,0
3040,12,322,2515,6,0,4,587,917,1,8,8
270,36,453,2653,9,0,3,5,1136,4,4,14
1381,13,3950,1792,4,2,4,588,1383,2,1,1
1693,7,763,1950,1,0,7,440,848,3,12,32
117,5,1923,346,3,0,7,478,683,3,9,16
5358,7,435,881,1,1,7,465,88,3,6,0
1149,5,1949,1965,3,0,7,1289,1092,3,7,8
1138,8,1839,2118,2,1,0,1286,1,2,5,18
2544,6,1982,1362,2,0,7,338,1287,2,2,0
3918,5,2326,584,1,2,7,164,637,4,10,0
4557,0,2093,980,5,12,0,1244,244,2,5,9
4699,11,3202,1484,4,1,2,816,189,2,12,6
1246,7,2549,1971,6,0,1,80,1073,1,5,8
2857,12,2752,2356,8,0,6,358,1052,2,9,8
4009,5,4230,28,1,0,7,1178,1371,0,3,1
459,5,3617,1669,1,0,7,1029,20,0,11,1
1365,7,1576,222,2,0,7,367,1267,1,8,4
3897,5,475,388,2,0,7,628,947,3,4,1
5197,6,896,925,2,2,7,791,1041,0,11,3
3185,7,2362,1982,2,0,1,591,676,2,7,6
1031,14,3809,2605,8,2,3,344,1050,2,15,1
706,32,2721,2757,8,1,4,1259,687,0,12,1
220,9,3253,1319,2,3,2,507,1279,1,7,15
4360,5,3140,833,1,0,2,957,317,0,2,1
4767,7,1664,1559,2,0,7,1250,476,2,12,16
3823,12,3395,2503,2,0,0,610,904,1,6,1
4576,11,4042,974,1,0,2,410,1292,2,5,1
4479,5,15,1304,1,0,1,1237,371,1,9,15
4220,55,2692,2764,12,4,15,932,170,3,12,16
638,10,767,2075,3,4,1,1254,1286,4,4,15
2961,6,3213,305,1,0,7,1295,184,1,10,32
1455,8,1985,1107,2,0,1,370,513,2,5,13
3560,6,1132,507,1,4,7,744,353,4,2,1
2161,6,3558,938,1,0,1,542,1319,1,5,15
3714,11,2884,2693,2,1,1,133,1013,3,6,8
5527,6,186,1429,1,0,1,247,898,4,11,15
3783,8,3891,549,2,1,5,182,871,2,15,1
3313,7,3838,1692,1,0,1,920,552,4,4,15
4353,5,3078,369,2,0,7,651,600,1,10,16
200,10,1762,427,9,2,0,501,970,1,6,1
4293,11,1446,1988,2,0,7,788,1216,4,2,0
2590,7,141,96,3,11,2,338,1287,3,5,1
2075,6,1015,201,5,1,1,306,156,1,3,1
3479,6,3431,432,0,0,1,67,1094,2,5,8
2021,39,1462,2511,7,1,5,297,1079,1,10,1
3402,6,3342,202,1,6,7,38,372,0,7,17
221,5,2210,525,2,0,1,507,1279,1,8,1
4787,5,1543,734,1,2,7,8,1058,4,9,26
841,27,1178,2320,7,2,9,49,1008,1,6,26
3866,8,3091,267,5,2,1,478,684,2,6,26
6052,6,4340,74,0,0,7,1094,929,3,8,1
478,6,4225,1115,2,1,7,18,709,2,3,4
2339,7,1147,1057,2,2,7,1258,588,3,5,8
2117,7,4335,441,2,2,7,312,1269,3,9,16
6116,5,4032,264,1,0,7,1158,1104,0,4,6
1527,8,864,2416,3,9,3,1074,1236,3,5,8
2250,41,3882,1973,19,9,14,1251,522,4,11,25
3275,5,991,494,1,0,7,919,1277,2,8,1
5456,25,3963,2477,3,0,8,1022,1390,4,4,30
145,19,722,2675,7,0,4,487,1304,1,6,15
1801,6,4107,1435,1,0,7,478,683,3,10,18
2709,9,2628,410,6,0,1,65,888,3,9,8
3019,97,1502,2790,23,7,49,84,1352,2,6,8
2615,9,624,1059,3,1,1,56,428,3,4,13
2632,5,1763,1609,3,0,7,890,1338,4,10,24
2972,6,3618,1930,2,0,2,1295,184,2,6,32
76,6,1535,1551,0,0,7,462,701,2,8,26
1972,5,3676,407,1,0,7,524,977,0,6,22
3538,5,1752,103,2,0,7,91,528,1,8,1
968,18,3969,2364,5,0,3,1280,503,3,7,9
1292,5,1767,613,2,0,7,83,1201,3,8,0
3741,14,2621,2664,2,3,7,1169,1404,1,4,16
4137,6,794,610,4,0,2,1185,1193,0,2,1
86,6,1274,483,3,0,7,467,1086,0,15,1
3022,26,1301,1471,4,0,16,585,1320,1,9,1
2989,6,3348,1189,1,0,7,1321,1178,1,8,0
1525,6,2215,61,2,1,7,1074,1236,2,3,8
1401,7,712,1213,1,0,7,588,1383,4,2,12
355,11,1332,386,1,1,7,297,1079,2,9,1
2744,5,2811,820,1,3,7,347,180,3,14,1
4303,8,35,277,1,1,1,245,1296,4,22,1
5407,5,2169,20,1,1,7,1022,1390,4,19,30
513,5,51,129,1,1,7,317,388,0,6,1
5655,6,3868,2394,3,0,0,410,1292,1,8,1
4496,6,752,1889,1,4,7,267,685,4,15,8
247,6,2174,759,4,0,7,1006,415,2,9,0
5302,6,4360,1480,1,2,7,229,781,3,4,30
3780,7,4298,1497,2,0,7,153,946,3,7,16
3310,8,4182,430,3,5,1,919,1277,1,8,0
5146,5,480,119,1,2,7,780,251,3,4,8
5526,5,3934,207,1,0,7,735,430,2,14,36
4853,5,1155,1347,1,0,1,67,1094,1,9,8
4848,7,1942,166,3,0,7,59,288,0,14,1
5617,20,1564,2755,11,5,8,407,211,2,11,15
2923,16,2809,2705,7,0,4,80,1073,0,1,6
763,5,649,2599,4,0,3,332,1314,2,11,15
5691,5,1291,574,0,2,7,658,553,3,7,17
2492,9,3522,1629,5,0,5,1065,1069,2,3,9
864,19,86,2450,2,1,2,338,1287,1,10,1
4659,7,4407,1025,2,0,1,814,1354,1,9,11
2033,19,2550,2149,2,4,6,533,1182,4,6,15
2196,17,4373,2722,8,2,7,319,1159,0,11,1
1018,5,3491,271,1,0,7,890,1338,1,5,4
3064,7,4320,85,4,0,1,588,1383,1,3,1
2355,60,2047,2776,6,0,13,28,1246,4,14,0
1306,7,3782,870,2,0,7,1295,184,2,4,32
131,9,1581,407,4,0,1,483,1062,1,10,1
2103,11,501,2728,3,0,2,1022,1389,1,2,13
231,9,3288,1680,1,0,1,1001,33,3,10,8
776,5,2365,164,4,0,7,1266,897,3,11,0
4423,6,2298,1597,0,1,7,1232,538,2,2,15
502,6,2744,1092,2,0,7,317,388,1,9,1
576,89,1550,2768,11,3,44,324,689,2,3,9
4478,7,1860,2132,2,2,7,1237,371,2,12,15
2874,6,3118,576,1,0,7,358,1052,1,5,15
3152,6,3616,1735,1,2,7,88,277,2,7,15
928,6,2306,2327,3,0,1,338,1287,1,6,1
4449,8,1774,2534,1,7,7,792,574,0,9,1
4124,7,3444,171,1,2,7,387,387,1,9,1
3915,8,1665,673,0,6,0,488,1345,2,9,1
5892,12,2021,1033,1,0,1,709,132,1,11,1
5908,6,3892,659,1,0,7,847,961,2,6,1
3358,7,2212,548,1,0,7,6,949,0,3,1
1501,7,3104,130,1,0,7,1074,1236,0,9,1
1918,12,2805,2211,3,1,2,1002,264,3,8,1
104,16,126,1567,8,0,4,472,817,1,10,9
5286,13,1907,2395,3,0,3,987,1172,3,8,3
485,4,4348,1392,2,3,7,315,1356,3,6,0
73,5,3089,467,4,0,7,461,1198,2,5,1
5385,6,790,1110,4,1,1,627,159,2,4,14
1691,5,3509,488,1,0,7,440,848,3,4,16
2322,7,3285,2352,4,2,7,872,1253,2,4,1
1999,12,3245,309,8,1,7,6,948,1,8,1
3303,5,4308,948,2,0,7,1340,620,3,9,8
4437,6,2912,688,1,0,7,661,166,2,3,4
3906,6,2556,1087,2,0,2,161,1208,3,9,34
611,5,4443,1247,1,0,7,329,1119,2,7,6
2055,7,1202,1488,1,0,7,1017,496,2,7,18
33,7,3300,1145,1,4,0,447,1290,2,4,0
3206,6,2533,932,4,2,7,91,528,2,4,1
948,18,1746,2624,3,2,1,1273,584,3,5,8
38,6,4263,955,2,2,2,450,1373,0,8,1
5923,10,2700,256,3,0,1,711,807,4,11,16
3696,4,4310,1227,1,0,7,1167,260,4,4,15
1869,9,1645,2138,1,1,4,493,109,2,2,1
5990,5,426,244,1,6,7,769,416,4,2,26
1601,12,2502,2344,4,0,2,918,901,2,7,26
1196,9,3723,2312,4,1,1,1314,73,4,9,8
695,6,4334,2363,1,2,7,28,1246,4,7,4
6032,7,3448,781,1,0,1,1085,956,2,8,9
2637,18,3969,2364,5,0,3,1280,503,3,7,9
5672,12,4469,2111,2,1,2,269,702,1,5,11
2370,5,1180,624,1,0,7,28,1246,3,5,0
5127,6,3504,471,1,0,7,200,909,3,3,14
2460,4,2772,547,1,3,7,39,974,2,9,21
699,39,1182,2772,7,1,1,28,1246,3,10,0
853,8,1297,166,1,0,3,52,1121,2,10,1
3738,12,618,1888,3,3,5,138,432,4,11,29
3669,5,1845,429,5,0,7,118,889,1,1,1
1634,5,1128,876,1,0,7,1307,112,2,5,0
4312,8,3916,1370,1,0,2,790,516,1,9,1
2148,8,269,583,0,0,2,18,709,0,7,1
1108,7,55,402,1,0,1,355,1245,4,7,15
1737,8,2896,375,1,4,7,450,1373,2,9,16
517,17,4373,2722,8,2,7,319,1159,0,11,1
949,13,2746,2295,4,1,1,58,489,1,10,9
30,5,496,5,1,1,7,447,1290,2,12,29
255,13,3759,1572,1,0,2,283,1346,2,12,27
2466,8,4322,227,1,3,1,568,967,2,8,1
4130,5,2167,943,3,4,7,1185,1193,1,14,1
3489,9,1098,1524,4,3,2,729,642,2,17,15
4967,8,2762,2234,1,4,1,126,1326,2,8,26
3208,6,2967,729,2,0,7,915,14,1,15,1
3808,7,1217,440,2,0,1,200,909,2,4,14
2385,6,3338,1391,4,0,1,29,1252,1,13,1
1032,6,1042,96,0,0,7,344,1050,1,9,0
5086,7,4345,895,1,1,7,947,547,1,21,1
883,5,2551,92,2,1,7,338,1287,1,5,21
4979,6,1290,2465,2,0,1,137,964,0,7,1
5944,5,826,1749,1,2,7,852,1135,3,17,8
2282,6,511,219,1,0,7,1252,121,1,10,1
3183,8,2991,498,2,0,7,590,923,4,8,7
4280,7,2418,139,1,5,7,1196,1250,4,5,8
3675,7,1620,233,1,0,7,118,889,4,5,1
403,6,2931,347,5,0,7,1022,1389,2,13,6
3546,9,2178,501,1,0,4,91,528,1,8,1
3701,6,3861,1412,2,2,2,1167,260,3,10,15
3118,40,3850,2731,6,0,9,1327,379,1,6,1
3186,11,4458,1489,2,0,2,591,676,2,4,6
3184,5,785,659,4,0,7,591,676,2,12,1
2434,5,649,2599,4,0,3,332,1314,2,11,15
989,11,1690,864,3,0,2,1283,195,2,12,8
3871,5,4355,40,2,0,7,1175,1294,1,13,34
1551,15,2688,1726,3,1,6,1328,55,3,3,9
3716,9,4131,1255,1,0,2,134,1055,2,15,3
3256,5,3769,349,1,0,1,381,1259,3,16,10
3000,5,4459,738,1,0,7,1295,184,3,11,4
5814,6,2705,479,3,1,7,685,971,2,9,14
5694,10,2260,692,2,2,2,661,166,4,9,16
4865,5,3462,994,2,6,7,67,1094,2,7,1
5410,6,1742,141,1,2,1,719,1283,2,8,0
2288,14,2987,2198,23,13,6,25,1301,2,12,26
1580,6,4207,1328,1,0,7,1078,23,3,3,4
1777,7,2127,1450,5,2,0,467,1086,1,4,15
4452,6,384,885,1,0,7,794,419,4,9,8
2952,5,2961,424,1,0,7,1293,229,0,10,1
4002,9,1012,2071,1,0,0,1177,153,2,5,1
3737,6,3564,220,0,0,7,137,964,3,8,37
1526,7,3440,467,2,0,7,1074,1236,2,6,0
96,67,4090,2610,7,2,25,468,460,0,5,16
1591,5,3769,349,1,0,1,381,1259,3,16,10
4203,8,2635,1878,1,0,7,523,943,1,3,15
4713,5,1423,1846,1,2,1,564,518,2,4,29
3029,6,394,1214,4,0,7,367,1267,3,3,0
278,10,456,2357,4,0,4,523,942,1,9,15
5490,6,3382,124,1,1,7,826,173,2,14,36
2871,6,2208,2258,4,0,1,358,1052,4,2,15
1057,15,4240,2613,2,0,5,67,1092,1,4,8
2728,8,2256,1439,1,2,1,346,395,4,9,30
5580,7,2529,1881,2,0,7,839,1382,2,11,1
5988,94,3088,2782,0,0,0,767,436,0,11,1
2689,4,4351,188,1,0,7,890,1338,2,11,17
759,8,1729,1705,1,0,0,1264,799,2,9,8
5886,6,133,212,2,0,7,706,76,1,14,1
4184,7,2492,396,0,0,7,397,1185,1,8,1
2671,8,720,365,2,2,7,341,727,2,3,32
337,5,3721,480,1,0,7,297,1079,2,6,1
5308,8,842,1814,1,6,2,230,786,3,2,8
4301,6,441,622,2,3,1,788,1216,2,6,0
176,9,2566,977,7,3,3,490,1380,2,7,1
4660,6,2148,1267,2,3,1,814,1354,0,6,30
3306,6,1395,704,3,0,7,1086,1111,3,3,29
3181,6,3035,158,5,0,1,590,923,1,5,34
2177,6,3171,605,2,2,7,1035,1260,2,21,16
1484,5,2643,87,4,0,1,86,1021,0,2,1
5837,7,2358,774,1,0,7,688,1068,2,6,1
5177,7,3768,1634,1,10,1,788,1216,1,8,1
2183,5,545,25,1,0,7,317,388,2,10,0
3450,8,3291,364,2,1,7,63,1230,3,6,16
4383,17,4406,2231,4,5,8,791,1041,4,12,27
5733,5,2528,493,1,2,7,1070,275,2,4,30
4714,6,637,918,2,0,7,1214,271,2,8,1
3812,6,439,358,1,0,7,203,1227,3,12,1
3340,6,152,617,7,2,7,923,1089,2,12,13
5707,7,3059,122,0,1,7,1064,1120,1,5,1
2899,9,687,1063,5,0,3,584,861,3,11,1
320,23,2051,1900,11,0,5,527,346,4,4,1
5199,8,106,63,2,0,7,791,1041,1,10,1
500,7,1981,727,3,0,1,317,388,1,4,1
2440,22,854,1041,4,1,4,36,1125,1,9,0
4607,6,4267,190,1,0,7,1245,996,3,7,8
423,5,4169,175,3,0,7,1022,1389,0,8,1
2721,10,3411,2496,4,5,7,66,1293,2,8,1
976,13,3073,2657,4,0,3,61,154,1,9,1
1547,8,3842,258,2,0,1,917,635,0,2,6
5583,6,2375,1141,1,0,7,645,991,1,9,1
1298,6,3406,1234,2,1,7,1295,184,1,6,32
3852,5,381,272,1,0,7,469,790,3,17,1
625,7,3997,373,2,0,2,555,599,1,5,37
2265,7,1843,1499,3,0,7,551,672,4,4,8
4546,12,1289,2091,1,0,7,1208,1174,2,5,8
2613,4,647,335,1,0,7,1272,339,1,12,1
4260,9,3886,75,3,3,7,533,1183,2,7,15
963,5,1763,1609,3,0,7,890,1338,4,10,24
2564,6,2874,201,1,0,7,572,700,0,7,1
5122,6,1527,229,1,0,7,200,909,2,10,1
3153,18,1589,2733,2,4,5,89,190,3,9,8
661,5,1073,526,8,4,7,28,1246,3,14,0
2149,7,564,189,6,0,7,18,709,1,7,8
3881,18,3915,1205,5,0,1,483,1063,2,6,0
